CAD_E|CAPSM10011186//12/24/2010 12:03:28 AM
CAD_U|CAPSM|E63|AIQ|20101224000328|A-32L|||//12/24/2010 12:03:28 AM
CAD_U|CABEU|E4679|AIQ|20100723133641|BEU-30|||//12/24/2010 1:00:51 AM
CAD_U|CABEU|E4679|AIQ|20100723133641|BEU-30|||//12/24/2010 1:00:51 AM
CAD_U|CABEU|E4681|AIQ|20100619070355|BEU-30|||//12/24/2010 1:00:52 AM
CAD_U|CABEU|E4681|AIQ|20100619070355|BEU-30|||//12/24/2010 1:00:52 AM
CAD_U|CABEU|E4681|AIQ|20100619070355|BEU-30|||//12/24/2010 1:00:52 AM
CAD_U|CABEU|E4684|AIQ|20101106122827|BEU-35|||//12/24/2010 1:00:53 AM
CAD_U|CABEU|E4684|AIQ|20101106122827|BEU-35|||//12/24/2010 1:00:53 AM
CAD_U|CABEU|E4685|AIQ|20100802090450|BEU-30|||//12/24/2010 1:00:54 AM
CAD_U|CABEU|E4685|AIQ|20100802090450|BEU-30|||//12/24/2010 1:00:54 AM
CAD_U|CABEU|E4685|AIQ|20100802090450|BEU-30|||//12/24/2010 1:00:54 AM
CAD_U|CABEU|E4691|AIQ|20100711114712|BEU-30|||//12/24/2010 1:00:55 AM
CAD_U|CABEU|E4691|AIQ|20100711114712|BEU-30|||//12/24/2010 1:00:55 AM
CAD_U|CABEU|E4691|AIQ|20100711114712|BEU-30|||//12/24/2010 1:00:56 AM
CAD_U|CABEU|E4693|AIQ|20100717203928|BEU-30|||//12/24/2010 1:00:57 AM
CAD_U|CABEU|E4693|AIQ|20100717203928|BEU-30|||//12/24/2010 1:00:57 AM
CAD_U|CABEU|E4693|AIQ|20100717203928|BEU-30|||//12/24/2010 1:00:57 AM
CAD_U|CABEU|E4694|AIQ|20101106122832|BEU-30|||//12/24/2010 1:00:58 AM
CAD_U|CABEU|E4694|AIQ|20101106122832|BEU-30|||//12/24/2010 1:00:58 AM
CAD_U|CABEU|GAB1|AIQ|20100810072045|BEU-30|||//12/24/2010 1:00:59 AM
CAD_U|CABEU|GAB1|AIQ|20100810072045|BEU-30|||//12/24/2010 1:00:59 AM
CAD_U|CABEU|GAB1|AIQ|20100810072045|BEU-30|||//12/24/2010 1:00:59 AM
CAD_U|CABEU|GAB2|AIQ|20100809075208|BEU-30|||//12/24/2010 1:01:00 AM
CAD_U|CABEU|GAB2|AIQ|20100809075208|BEU-30|||//12/24/2010 1:01:00 AM
CAD_U|CABEU|GAB2|AIQ|20100809075208|BEU-30|||//12/24/2010 1:01:00 AM
CAD_U|CABEU|GAB3|AIQ|20100803211550|BEU-30|||//12/24/2010 1:01:01 AM
CAD_U|CABEU|GAB3|AIQ|20100803211550|BEU-30|||//12/24/2010 1:01:01 AM
CAD_U|CABEU|GAB3|AIQ|20100803211550|BEU-30|||//12/24/2010 1:01:01 AM
CAD_U|CABEU|GAB4|AIQ|20100809080132|BEU-30|||//12/24/2010 1:01:02 AM
CAD_U|CABEU|GAB4|AIQ|20100809080132|BEU-30|||//12/24/2010 1:01:02 AM
CAD_U|CABEU|GAB4|AIQ|20100809080132|BEU-30|||//12/24/2010 1:01:02 AM
CAD_U|CABEU|GAB5|AIQ|20100810072317|BEU-30|||//12/24/2010 1:01:03 AM
CAD_U|CABEU|GAB5|AIQ|20100810072317|BEU-30|||//12/24/2010 1:01:03 AM
CAD_U|CABEU|GAB5|AIQ|20100810072317|BEU-30|||//12/24/2010 1:01:03 AM
CAD_U|CABEU|GAB6|AIQ|20100803072441|BEU-30|||//12/24/2010 1:01:04 AM
CAD_U|CABEU|GAB6|AIQ|20100803072441|BEU-30|||//12/24/2010 1:01:04 AM
CAD_U|CABEU|GAB6|AIQ|20100803072441|BEU-30|||//12/24/2010 1:01:04 AM
CAD_U|CABEU|HLT406|AIQ|20100709074820|BEU-30|||//12/24/2010 1:01:05 AM
CAD_U|CABEU|HLT406|AIQ|20100709074820|BEU-30|||//12/24/2010 1:01:05 AM
CAD_U|CABEU|HLT406|AIQ|20100709074820|BEU-30|||//12/24/2010 1:01:05 AM
CAD_U|CACDF|T80|AIQ|20101106122813|HAAB|||//12/24/2010 1:01:06 AM
CAD_U|CACDF|T80|AIQ|20101106122813|HAAB|||//12/24/2010 1:01:06 AM
CAD_U|CACDF|T81|AIQ|20101106122816|HAAB|||//12/24/2010 1:01:06 AM
CAD_U|CACDF|T81|AIQ|20101106122816|HAAB|||//12/24/2010 1:01:06 AM
CAD_U|CAFKU|MIR2|AIQ|20100817104407|FKU-2|||//12/24/2010 1:01:07 AM
CAD_U|CAFKU|MIR2|AIQ|20100817104407|FKU-2|||//12/24/2010 1:01:07 AM
CAD_U|CAFKU|MIR2|AIQ|20100817104407|FKU-2|||//12/24/2010 1:01:07 AM
CAD_U|CAFKU|MIR3|AIQ|20100730110101|FKU-1A|||//12/24/2010 1:01:08 AM
CAD_U|CAFKU|MIR3|AIQ|20100730110101|FKU-1A|||//12/24/2010 1:01:08 AM
CAD_U|CAFKU|MIR3|AIQ|20100730110101|FKU-1A|||//12/24/2010 1:01:08 AM
CAD_U|CAFKU|MIR4|AIQ|20100818101549|FKU-2|||//12/24/2010 1:01:09 AM
CAD_U|CAFKU|MIR4|AIQ|20100818101549|FKU-2|||//12/24/2010 1:01:09 AM
CAD_U|CAFKU|MIR4|AIQ|20100818101549|FKU-2|||//12/24/2010 1:01:09 AM
CAD_U|CACDF|T75|DSP|20101221173828|R-8A|10007221|MED|CAFKU2010009245//12/24/2010 1:01:09 AM
CAD_U|CACDF|T75|DSP|20101221173828|R-8A|10007221|MED|CAFKU2010009245//12/24/2010 1:01:09 AM
CAD_U|CACDF|T75|DSP|20101221173828|R-8A|10007221|MED|CAFKU2010009245//12/24/2010 1:01:09 AM
CAD_U|CACDF|T75|DSP|20101221173828|R-8A|10007221|MED|CAFKU2010009245//12/24/2010 1:01:09 AM
CAD_U|CABEU|E4656|AIQ|20101223164202|BEU-30|||//12/24/2010 1:18:06 AM
CAD_U|CABEU|E4656|AIQ|20101223164202|BEU-30|||//12/24/2010 1:18:06 AM
CAD_U|CABEU|E4656|AIQ|20101223164202|BEU-30|||//12/24/2010 1:18:06 AM
CAD_U|CABEU|E4673|AIQ|20101219072139|BEU-30|||//12/24/2010 1:18:07 AM
CAD_U|CABEU|E4673|AIQ|20101219072139|BEU-30|||//12/24/2010 1:18:08 AM
CAD_U|CABEU|E4673|AIQ|20101219072139|BEU-30|||//12/24/2010 1:18:08 AM
CAD_U|CABEU|GAB1|AIQ|20101220071236|BEU-30|||//12/24/2010 1:18:09 AM
CAD_U|CABEU|GAB1|AIQ|20101220071236|BEU-30|||//12/24/2010 1:18:09 AM
CAD_U|CABEU|GAB1|AIQ|20101220071236|BEU-30|||//12/24/2010 1:18:09 AM
CAD_U|CABEU|GAB2|AIQ|20101221073121|BEU-30|||//12/24/2010 1:18:10 AM
CAD_U|CABEU|GAB2|AIQ|20101221073121|BEU-30|||//12/24/2010 1:18:10 AM
CAD_U|CABEU|GAB2|AIQ|20101221073121|BEU-30|||//12/24/2010 1:18:10 AM
CAD_U|CABEU|GAB3|AIQ|20101220071415|BEU-30|||//12/24/2010 1:18:11 AM
CAD_U|CABEU|GAB3|AIQ|20101220071415|BEU-30|||//12/24/2010 1:18:11 AM
CAD_U|CABEU|GAB3|AIQ|20101220071415|BEU-30|||//12/24/2010 1:18:11 AM
CAD_U|CABEU|GAB6|AIQ|20101221073608|BEU-30|||//12/24/2010 1:18:12 AM
CAD_U|CABEU|GAB6|AIQ|20101221073608|BEU-30|||//12/24/2010 1:18:12 AM
CAD_U|CABEU|GAB6|AIQ|20101221073608|BEU-30|||//12/24/2010 1:18:12 AM
CAD_U|CAFKU|E4352|AIQ|20101116123428|FKU-2|||//12/24/2010 1:18:13 AM
CAD_U|CAFKU|E4352|AIQ|20101116123428|FKU-2|||//12/24/2010 1:18:13 AM
CAD_U|CAFKU|E4352|AIQ|20101116123428|FKU-2|||//12/24/2010 1:18:13 AM
CAD_U|CAFKU|E4353|AIQ|20101220072600|FKU-2|||//12/24/2010 1:18:14 AM
CAD_U|CAFKU|E4353|AIQ|20101220072600|FKU-2|||//12/24/2010 1:18:14 AM
CAD_U|CAFKU|E4353|AIQ|20101220072600|FKU-2|||//12/24/2010 1:18:14 AM
CAD_U|CAFKU|E4362|AIQ|20101207145415|FKU-2|||//12/24/2010 1:18:15 AM
CAD_U|CAFKU|E4362|AIQ|20101207145415|FKU-2|||//12/24/2010 1:18:15 AM
CAD_U|CAFKU|E4362|AIQ|20101207145415|FKU-2|||//12/24/2010 1:18:15 AM
CAD_U|CAFKU|E4373|AIQ|20101221133530|FKU-2|||//12/24/2010 1:18:16 AM
CAD_U|CAFKU|E4373|AIQ|20101221133530|FKU-2|||//12/24/2010 1:18:16 AM
CAD_U|CAFKU|E4373|AIQ|20101221133530|FKU-2|||//12/24/2010 1:18:16 AM
CAD_U|CAFKU|E4391|AIQ|20101214151158|FKU-2|||//12/24/2010 1:18:18 AM
CAD_U|CAFKU|E4391|AIQ|20101214151158|FKU-2|||//12/24/2010 1:18:18 AM
CAD_U|CAFKU|E4391|AIQ|20101214151158|FKU-2|||//12/24/2010 1:18:18 AM
CAD_U|CAFKU|MIR1|AIQ|20101221083123|FKU-2|||//12/24/2010 1:18:19 AM
CAD_U|CAFKU|MIR1|AIQ|20101221083123|FKU-2|||//12/24/2010 1:18:19 AM
CAD_U|CAFKU|MIR1|AIQ|20101221083123|FKU-2|||//12/24/2010 1:18:19 AM
CAD_U|CAFKU|MIR3|AIQ|20101220081410|FKU-1A|||//12/24/2010 1:18:20 AM
CAD_U|CAFKU|MIR3|AIQ|20101220081410|FKU-1A|||//12/24/2010 1:18:20 AM
CAD_U|CAFKU|MIR3|AIQ|20101220081410|FKU-1A|||//12/24/2010 1:18:20 AM
CAD_U|CAFKU|MIR4|AIQ|20101223082018|FKU-2|||//12/24/2010 1:18:21 AM
CAD_U|CAFKU|MIR4|AIQ|20101223082018|FKU-2|||//12/24/2010 1:18:21 AM
CAD_U|CAFKU|MIR4|AIQ|20101223082018|FKU-2|||//12/24/2010 1:18:21 AM
CAD_U|CACDF|AA430|AIQ|20101113125813|FAAB|||//12/24/2010 1:50:17 AM
CAD_U|CACDF|AA430|AIQ|20101113125813|FAAB|||//12/24/2010 1:50:17 AM
CAD_U|CACDF|C406|AIQ|20100811114507|BVHB|||//12/24/2010 1:50:18 AM
CAD_U|CACDF|C406|AIQ|20100811114507|BVHB|||//12/24/2010 1:50:19 AM
CAD_U|CABEU|D4641|AIQ|20100721171102|BEU-30|||//12/24/2010 1:50:20 AM
CAD_U|CABEU|D4641|AIQ|20100721171102|BEU-30|||//12/24/2010 1:50:20 AM
CAD_U|CABEU|D4641|AIQ|20100721171102|BEU-30|||//12/24/2010 1:50:20 AM
CAD_U|CABEU|D4643|AIQ|20100726075237|BEU-30|||//12/24/2010 1:50:21 AM
CAD_U|CABEU|D4643|AIQ|20100726075237|BEU-30|||//12/24/2010 1:50:21 AM
CAD_U|CABEU|D4643|AIQ|20100726075237|BEU-30|||//12/24/2010 1:50:21 AM
CAD_U|CABEU|D4645|AIQ|20100810083056|BEU-30|||//12/24/2010 1:50:22 AM
CAD_U|CABEU|D4645|AIQ|20100810083056|BEU-30|||//12/24/2010 1:50:22 AM
CAD_U|CABEU|D4645|AIQ|20100810083056|BEU-30|||//12/24/2010 1:50:22 AM
CAD_U|CABEU|E4656|AIQ|20100717163742|BEU-30|||//12/24/2010 1:50:23 AM
CAD_U|CABEU|E4656|AIQ|20100717163742|BEU-30|||//12/24/2010 1:50:23 AM
CAD_U|CABEU|E4656|AIQ|20100717163742|BEU-30|||//12/24/2010 1:50:23 AM
CAD_U|CABEU|E4660|AIQ|20100621080844|BEU-30|||//12/24/2010 1:50:24 AM
CAD_U|CABEU|E4660|AIQ|20100621080844|BEU-30|||//12/24/2010 1:50:24 AM
CAD_U|CABEU|E4660|AIQ|20100621080844|BEU-30|||//12/24/2010 1:50:24 AM
CAD_U|CABEU|E4661|AIQ|20100621080612|BEU-30|||//12/24/2010 1:50:25 AM
CAD_U|CABEU|E4661|AIQ|20100621080612|BEU-30|||//12/24/2010 1:50:25 AM
CAD_U|CABEU|E4661|AIQ|20100621080612|BEU-30|||//12/24/2010 1:50:25 AM
CAD_U|CABEU|E4663|AIQ|20100716204059|BEU-30|||//12/24/2010 1:50:26 AM
CAD_U|CABEU|E4663|AIQ|20100716204059|BEU-30|||//12/24/2010 1:50:26 AM
CAD_U|CABEU|E4663|AIQ|20100716204059|BEU-30|||//12/24/2010 1:50:26 AM
CAD_U|CABEU|E4664|AIQ|20101106122820|BEU-31|||//12/24/2010 1:50:27 AM
CAD_U|CABEU|E4664|AIQ|20101106122820|BEU-31|||//12/24/2010 1:50:27 AM
CAD_U|CABEU|E4665|AIQ|20100612172022|BEU-30|||//12/24/2010 1:50:29 AM
CAD_U|CABEU|E4665|AIQ|20100612172022|BEU-30|||//12/24/2010 1:50:29 AM
CAD_U|CABEU|E4665|AIQ|20100612172022|BEU-30|||//12/24/2010 1:50:29 AM
CAD_U|CABEU|E4666|AIQ|20100621075236|BEU-30|||//12/24/2010 1:50:30 AM
CAD_U|CABEU|E4666|AIQ|20100621075236|BEU-30|||//12/24/2010 1:50:30 AM
CAD_U|CABEU|E4666|AIQ|20100621075236|BEU-30|||//12/24/2010 1:50:30 AM
CAD_U|CABEU|E4673|AIQ|20100627164624|BEU-30|||//12/24/2010 1:50:31 AM
CAD_U|CABEU|E4673|AIQ|20100627164624|BEU-30|||//12/24/2010 1:50:31 AM
CAD_U|CABEU|E4673|AIQ|20100627164624|BEU-30|||//12/24/2010 1:50:31 AM
CAD_U|CABEU|E4674|AIQ|20100804182838|BEU-30|||//12/24/2010 1:50:32 AM
CAD_U|CABEU|E4674|AIQ|20100804182838|BEU-30|||//12/24/2010 1:50:32 AM
CAD_U|CABEU|E4675|AIQ|20100621075346|BEU-30|||//12/24/2010 1:50:33 AM
CAD_U|CABEU|E4675|AIQ|20100621075346|BEU-30|||//12/24/2010 1:50:33 AM
CAD_U|CABEU|E4675|AIQ|20100621075346|BEU-30|||//12/24/2010 1:50:33 AM
CAD_U|CABEU|E4677|AIQ|20100805152855|BEU-30|||//12/24/2010 1:50:34 AM
CAD_U|CABEU|E4677|AIQ|20100805152855|BEU-30|||//12/24/2010 1:50:34 AM
CAD_U|CABEU|E4677|AIQ|20100805152855|BEU-30|||//12/24/2010 1:50:34 AM
CAD_U|CABEU|E4679|AIQ|20100723133641|BEU-30|||//12/24/2010 1:50:35 AM
CAD_U|CABEU|E4679|AIQ|20100723133641|BEU-30|||//12/24/2010 1:50:35 AM
CAD_U|CABEU|E4679|AIQ|20100723133641|BEU-30|||//12/24/2010 1:50:35 AM
CAD_U|CABEU|E4681|AIQ|20100619070355|BEU-30|||//12/24/2010 1:50:36 AM
CAD_U|CABEU|E4681|AIQ|20100619070355|BEU-30|||//12/24/2010 1:50:36 AM
CAD_U|CABEU|E4681|AIQ|20100619070355|BEU-30|||//12/24/2010 1:50:36 AM
CAD_U|CABEU|E4684|AIQ|20101106122827|BEU-35|||//12/24/2010 1:50:37 AM
CAD_U|CABEU|E4684|AIQ|20101106122827|BEU-35|||//12/24/2010 1:50:37 AM
CAD_U|CABEU|E4685|AIQ|20100802090450|BEU-30|||//12/24/2010 1:50:38 AM
CAD_U|CABEU|E4685|AIQ|20100802090450|BEU-30|||//12/24/2010 1:50:39 AM
CAD_U|CABEU|E4685|AIQ|20100802090450|BEU-30|||//12/24/2010 1:50:39 AM
CAD_U|CABEU|E4691|AIQ|20100711114712|BEU-30|||//12/24/2010 1:50:40 AM
CAD_U|CABEU|E4691|AIQ|20100711114712|BEU-30|||//12/24/2010 1:50:40 AM
CAD_U|CABEU|E4691|AIQ|20100711114712|BEU-30|||//12/24/2010 1:50:40 AM
CAD_U|CABEU|E4693|AIQ|20100717203928|BEU-30|||//12/24/2010 1:50:41 AM
CAD_U|CABEU|E4693|AIQ|20100717203928|BEU-30|||//12/24/2010 1:50:41 AM
CAD_U|CABEU|E4693|AIQ|20100717203928|BEU-30|||//12/24/2010 1:50:41 AM
CAD_U|CABEU|E4694|AIQ|20101106122832|BEU-30|||//12/24/2010 1:50:42 AM
CAD_U|CABEU|E4694|AIQ|20101106122832|BEU-30|||//12/24/2010 1:50:42 AM
CAD_U|CABEU|GAB1|AIQ|20100810072045|BEU-30|||//12/24/2010 1:50:43 AM
CAD_U|CABEU|GAB1|AIQ|20100810072045|BEU-30|||//12/24/2010 1:50:43 AM
CAD_U|CABEU|GAB1|AIQ|20100810072045|BEU-30|||//12/24/2010 1:50:43 AM
CAD_U|CABEU|GAB2|AIQ|20100809075208|BEU-30|||//12/24/2010 1:50:44 AM
CAD_U|CABEU|GAB2|AIQ|20100809075208|BEU-30|||//12/24/2010 1:50:44 AM
CAD_U|CABEU|GAB2|AIQ|20100809075208|BEU-30|||//12/24/2010 1:50:44 AM
CAD_U|CABEU|GAB3|AIQ|20100803211550|BEU-30|||//12/24/2010 1:50:45 AM
CAD_U|CABEU|GAB3|AIQ|20100803211550|BEU-30|||//12/24/2010 1:50:45 AM
CAD_U|CABEU|GAB3|AIQ|20100803211550|BEU-30|||//12/24/2010 1:50:45 AM
CAD_U|CABEU|GAB4|AIQ|20100809080132|BEU-30|||//12/24/2010 1:50:46 AM
CAD_U|CABEU|GAB4|AIQ|20100809080132|BEU-30|||//12/24/2010 1:50:46 AM
CAD_U|CABEU|GAB4|AIQ|20100809080132|BEU-30|||//12/24/2010 1:50:46 AM
CAD_U|CABEU|GAB5|AIQ|20100810072317|BEU-30|||//12/24/2010 1:50:47 AM
CAD_U|CABEU|GAB5|AIQ|20100810072317|BEU-30|||//12/24/2010 1:50:47 AM
CAD_U|CABEU|GAB5|AIQ|20100810072317|BEU-30|||//12/24/2010 1:50:47 AM
CAD_U|CABEU|GAB6|AIQ|20100803072441|BEU-30|||//12/24/2010 1:50:49 AM
CAD_U|CABEU|GAB6|AIQ|20100803072441|BEU-30|||//12/24/2010 1:50:49 AM
CAD_U|CABEU|GAB6|AIQ|20100803072441|BEU-30|||//12/24/2010 1:50:49 AM
CAD_U|CABEU|HLT406|AIQ|20100709074820|BEU-30|||//12/24/2010 1:50:50 AM
CAD_U|CABEU|HLT406|AIQ|20100709074820|BEU-30|||//12/24/2010 1:50:50 AM
CAD_U|CABEU|HLT406|AIQ|20100709074820|BEU-30|||//12/24/2010 1:50:50 AM
CAD_U|CACDF|T80|AIQ|20101106122813|HAAB|||//12/24/2010 1:50:50 AM
CAD_U|CACDF|T80|AIQ|20101106122813|HAAB|||//12/24/2010 1:50:50 AM
CAD_U|CACDF|T81|AIQ|20101106122816|HAAB|||//12/24/2010 1:50:50 AM
CAD_U|CACDF|T81|AIQ|20101106122816|HAAB|||//12/24/2010 1:50:50 AM
CAD_U|CAFKU|E4352|AIQ|20101116123428|FKU-2|||//12/24/2010 2:08:05 AM
CAD_U|CAFKU|E4352|AIQ|20101116123428|FKU-2|||//12/24/2010 2:08:05 AM
CAD_U|CAFKU|E4352|AIQ|20101116123428|FKU-2|||//12/24/2010 2:08:05 AM
CAD_U|CAFKU|E4353|AIQ|20101220072600|FKU-2|||//12/24/2010 2:08:07 AM
CAD_U|CAFKU|E4353|AIQ|20101220072600|FKU-2|||//12/24/2010 2:08:07 AM
CAD_U|CAFKU|E4353|AIQ|20101220072600|FKU-2|||//12/24/2010 2:08:07 AM
CAD_U|CAFKU|E4362|AIQ|20101207145415|FKU-2|||//12/24/2010 2:08:08 AM
CAD_U|CAFKU|E4362|AIQ|20101207145415|FKU-2|||//12/24/2010 2:08:08 AM
CAD_U|CAFKU|E4362|AIQ|20101207145415|FKU-2|||//12/24/2010 2:08:08 AM
CAD_U|CABEU|E4656|AIQ|20101223164202|BEU-30|||//12/24/2010 2:08:09 AM
CAD_U|CABEU|E4656|AIQ|20101223164202|BEU-30|||//12/24/2010 2:08:09 AM
CAD_U|CABEU|E4656|AIQ|20101223164202|BEU-30|||//12/24/2010 2:08:09 AM
CAD_U|CABEU|E4673|AIQ|20101219072139|BEU-30|||//12/24/2010 2:08:10 AM
CAD_U|CABEU|E4673|AIQ|20101219072139|BEU-30|||//12/24/2010 2:08:10 AM
CAD_U|CABEU|E4673|AIQ|20101219072139|BEU-30|||//12/24/2010 2:08:10 AM
CAD_U|CABEU|GAB1|AIQ|20101220071236|BEU-30|||//12/24/2010 2:08:11 AM
CAD_U|CABEU|GAB1|AIQ|20101220071236|BEU-30|||//12/24/2010 2:08:11 AM
CAD_U|CABEU|GAB1|AIQ|20101220071236|BEU-30|||//12/24/2010 2:08:11 AM
CAD_U|CABEU|GAB2|AIQ|20101221073121|BEU-30|||//12/24/2010 2:08:12 AM
CAD_U|CABEU|GAB2|AIQ|20101221073121|BEU-30|||//12/24/2010 2:08:12 AM
CAD_U|CABEU|GAB2|AIQ|20101221073121|BEU-30|||//12/24/2010 2:08:12 AM
CAD_U|CABEU|GAB3|AIQ|20101220071415|BEU-30|||//12/24/2010 2:08:13 AM
CAD_U|CABEU|GAB3|AIQ|20101220071415|BEU-30|||//12/24/2010 2:08:13 AM
CAD_U|CABEU|GAB3|AIQ|20101220071415|BEU-30|||//12/24/2010 2:08:13 AM
CAD_U|CABEU|GAB6|AIQ|20101221073608|BEU-30|||//12/24/2010 2:08:14 AM
CAD_U|CABEU|GAB6|AIQ|20101221073608|BEU-30|||//12/24/2010 2:08:14 AM
CAD_U|CABEU|GAB6|AIQ|20101221073608|BEU-30|||//12/24/2010 2:08:14 AM
CAD_U|CAFKU|E4373|AIQ|20101221133530|FKU-2|||//12/24/2010 2:08:15 AM
CAD_U|CAFKU|E4373|AIQ|20101221133530|FKU-2|||//12/24/2010 2:08:15 AM
CAD_U|CAFKU|E4373|AIQ|20101221133530|FKU-2|||//12/24/2010 2:08:16 AM
CAD_U|CAFKU|E4391|AIQ|20101214151158|FKU-2|||//12/24/2010 2:08:17 AM
CAD_U|CAFKU|E4391|AIQ|20101214151158|FKU-2|||//12/24/2010 2:08:17 AM
CAD_U|CAFKU|E4391|AIQ|20101214151158|FKU-2|||//12/24/2010 2:08:17 AM
CAD_U|CAFKU|MIR1|AIQ|20101221083123|FKU-2|||//12/24/2010 2:08:18 AM
CAD_U|CAFKU|MIR1|AIQ|20101221083123|FKU-2|||//12/24/2010 2:08:18 AM
CAD_U|CAFKU|MIR1|AIQ|20101221083123|FKU-2|||//12/24/2010 2:08:18 AM
CAD_U|CAFKU|MIR3|AIQ|20101220081410|FKU-1A|||//12/24/2010 2:08:19 AM
CAD_U|CAFKU|MIR3|AIQ|20101220081410|FKU-1A|||//12/24/2010 2:08:19 AM
CAD_U|CAFKU|MIR3|AIQ|20101220081410|FKU-1A|||//12/24/2010 2:08:19 AM
CAD_U|CAFKU|MIR4|AIQ|20101223082018|FKU-2|||//12/24/2010 2:08:20 AM
CAD_U|CAFKU|MIR4|AIQ|20101223082018|FKU-2|||//12/24/2010 2:08:20 AM
CAD_U|CAFKU|MIR4|AIQ|20101223082018|FKU-2|||//12/24/2010 2:08:20 AM
CAD_U|CACDF|C406|AIQ|20100811114507|BVHB|||//12/24/2010 2:40:16 AM
CAD_U|CACDF|C406|AIQ|20100811114507|BVHB|||//12/24/2010 2:40:16 AM
CAD_U|CABEU|D4641|AIQ|20100721171102|BEU-30|||//12/24/2010 2:40:17 AM
CAD_U|CABEU|D4641|AIQ|20100721171102|BEU-30|||//12/24/2010 2:40:17 AM
CAD_U|CABEU|D4641|AIQ|20100721171102|BEU-30|||//12/24/2010 2:40:18 AM
CAD_U|CABEU|D4643|AIQ|20100726075237|BEU-30|||//12/24/2010 2:40:19 AM
CAD_U|CABEU|D4643|AIQ|20100726075237|BEU-30|||//12/24/2010 2:40:19 AM
CAD_U|CABEU|D4643|AIQ|20100726075237|BEU-30|||//12/24/2010 2:40:19 AM
CAD_U|CABEU|D4645|AIQ|20100810083056|BEU-30|||//12/24/2010 2:40:20 AM
CAD_U|CABEU|D4645|AIQ|20100810083056|BEU-30|||//12/24/2010 2:40:20 AM
CAD_U|CABEU|D4645|AIQ|20100810083056|BEU-30|||//12/24/2010 2:40:20 AM
CAD_U|CABEU|E4656|AIQ|20100717163742|BEU-30|||//12/24/2010 2:40:21 AM
CAD_U|CABEU|E4656|AIQ|20100717163742|BEU-30|||//12/24/2010 2:40:21 AM
CAD_U|CABEU|E4656|AIQ|20100717163742|BEU-30|||//12/24/2010 2:40:21 AM
CAD_U|CABEU|E4660|AIQ|20100621080844|BEU-30|||//12/24/2010 2:40:22 AM
CAD_U|CABEU|E4660|AIQ|20100621080844|BEU-30|||//12/24/2010 2:40:22 AM
CAD_U|CABEU|E4660|AIQ|20100621080844|BEU-30|||//12/24/2010 2:40:22 AM
CAD_U|CABEU|E4661|AIQ|20100621080612|BEU-30|||//12/24/2010 2:40:23 AM
CAD_U|CABEU|E4661|AIQ|20100621080612|BEU-30|||//12/24/2010 2:40:23 AM
CAD_U|CABEU|E4661|AIQ|20100621080612|BEU-30|||//12/24/2010 2:40:23 AM
CAD_U|CABEU|E4663|AIQ|20100716204059|BEU-30|||//12/24/2010 2:40:24 AM
CAD_U|CABEU|E4663|AIQ|20100716204059|BEU-30|||//12/24/2010 2:40:24 AM
CAD_U|CABEU|E4663|AIQ|20100716204059|BEU-30|||//12/24/2010 2:40:24 AM
CAD_U|CABEU|E4664|AIQ|20101106122820|BEU-31|||//12/24/2010 2:40:25 AM
CAD_U|CABEU|E4664|AIQ|20101106122820|BEU-31|||//12/24/2010 2:40:25 AM
CAD_U|CABEU|E4665|AIQ|20100612172022|BEU-30|||//12/24/2010 2:40:26 AM
CAD_U|CABEU|E4665|AIQ|20100612172022|BEU-30|||//12/24/2010 2:40:26 AM
CAD_U|CABEU|E4665|AIQ|20100612172022|BEU-30|||//12/24/2010 2:40:26 AM
CAD_U|CABEU|E4666|AIQ|20100621075236|BEU-30|||//12/24/2010 2:40:28 AM
CAD_U|CABEU|E4666|AIQ|20100621075236|BEU-30|||//12/24/2010 2:40:28 AM
CAD_U|CABEU|E4666|AIQ|20100621075236|BEU-30|||//12/24/2010 2:40:28 AM
CAD_U|CABEU|E4673|AIQ|20100627164624|BEU-30|||//12/24/2010 2:40:29 AM
CAD_U|CABEU|E4673|AIQ|20100627164624|BEU-30|||//12/24/2010 2:40:29 AM
CAD_U|CABEU|E4673|AIQ|20100627164624|BEU-30|||//12/24/2010 2:40:29 AM
CAD_U|CABEU|E4674|AIQ|20100804182838|BEU-30|||//12/24/2010 2:40:30 AM
CAD_U|CABEU|E4674|AIQ|20100804182838|BEU-30|||//12/24/2010 2:40:30 AM
CAD_U|CABEU|E4675|AIQ|20100621075346|BEU-30|||//12/24/2010 2:40:31 AM
CAD_U|CABEU|E4675|AIQ|20100621075346|BEU-30|||//12/24/2010 2:40:31 AM
CAD_U|CABEU|E4675|AIQ|20100621075346|BEU-30|||//12/24/2010 2:40:31 AM
CAD_U|CABEU|E4677|AIQ|20100805152855|BEU-30|||//12/24/2010 2:40:32 AM
CAD_U|CABEU|E4677|AIQ|20100805152855|BEU-30|||//12/24/2010 2:40:32 AM
CAD_U|CABEU|E4677|AIQ|20100805152855|BEU-30|||//12/24/2010 2:40:32 AM
CAD_U|CABEU|E4679|AIQ|20100723133641|BEU-30|||//12/24/2010 2:40:33 AM
CAD_U|CABEU|E4679|AIQ|20100723133641|BEU-30|||//12/24/2010 2:40:33 AM
CAD_U|CABEU|E4679|AIQ|20100723133641|BEU-30|||//12/24/2010 2:40:33 AM
CAD_U|CABEU|E4681|AIQ|20100619070355|BEU-30|||//12/24/2010 2:40:34 AM
